Unnamed: 0,prev_text,current_text,source,target,pos,original_target,source_pos,target_pos,noun_target,noun_target_score_1,original_target_score_1,noun_target_score_3,original_target_score_3,noun_target_actual_score_3,original_target_actual_score_3
23,by Julia Stewart,"Filed Under 24 Comments » Published: December 29, 2010 under Archived Featured Articles, Archived Guest Articles If you hired a wealth coach to help you build a seven-figure income by investing or starting a new business, would you expect to find yourself in bankruptcy court a year later, with your house on the auction block?
      ",coach,advisor,"[('Filed', 'VERB'), ('Under', 'ADP'), ('24', 'NUM'), ('Comments', 'PROPN'), ('»', 'PUNCT'), ('Published', 'PROPN'), (':', 'PUNCT'), ('December', 'PROPN'), ('29', 'NUM'), (',', 'PUNCT'), ('2010', 'NUM'), ('under', 'ADP'), ('Archived', 'PROPN'), ('Featured', 'VERB'), ('Articles', 'PROPN'), (',', 'PUNCT'), ('Archived', 'ADJ'), ('Guest', 'NOUN'), ('Articles', 'PROPN'), ('If', 'SCONJ'), ('you', 'PRON'), ('hired', 'VERB'), ('a', 'DET'), ('wealth', 'NOUN'), ('coach', 'NOUN'), ('to', 'PART'), ('help', 'VERB'), ('you', 'PRON'), ('build', 'VERB'), ('a', 'DET'), ('seven', 'NUM'), ('figure', 'NOUN'), ('income', 'NOUN'), ('by', 'ADP'), ('investing', 'VERB'), ('or', 'CCONJ'), ('starting', 'VERB'), ('a', 'DET'), ('new', 'ADJ'), ('business', 'NOUN'), (',', 'PUNCT'), ('would', 'AUX'), ('you', 'PRON'), ('expect', 'VERB'), ('to', 'PART'), ('find', 'VERB'), ('yourself', 'PRON'), ('in', 'ADP'), ('bankruptcy', 'NOUN'), ('court', 'NOUN'), ('a', 'DET'), ('year', 'NOUN'), ('later', 'ADV'), (',', 'PUNCT'), ('with', 'ADP'), ('your', 'PRON'), ('house', 'NOUN'), ('on', 'ADP'), ('the', 'DET'), ('auction', 'NOUN'), ('block', 'NOUN'), ('?', 'PUNCT'), ('\n      ', 'SPACE')]",wealth,NOUN,"[('advisor', 'NOUN')]",advisor,0.4861982471465553,0.2992696144197787,0.5,0.16666666666666674,0.0005070993914807302,0.07920792079207922
24,"The Wealth Shield is all about recognizing the threats to your money, as well as the opportunities in the market that allow you to protect and grow your wealth.","But in order to build your wealth shield against the threats posed by intrusive government, or what we call the “federal leviathan,” central bank currency manipulation, corporatism and other exogenous threats, you have to remain nimble and flexible enough to be able to move our assets into specific areas of the equity, bond and commodity markets that, at any given time, could be outperforming other asset classes.
      ",shield,protection,"[('But', 'CCONJ'), ('in', 'ADP'), ('order', 'NOUN'), ('to', 'PART'), ('build', 'VERB'), ('your', 'PRON'), ('wealth', 'NOUN'), ('shield', 'NOUN'), ('against', 'ADP'), ('the', 'DET'), ('threats', 'NOUN'), ('posed', 'VERB'), ('by', 'ADP'), ('intrusive', 'ADJ'), ('government', 'NOUN'), (',', 'PUNCT'), ('or', 'CCONJ'), ('what', 'PRON'), ('we', 'PRON'), ('call', 'VERB'), ('the', 'DET'), ('“', 'PUNCT'), ('federal', 'ADJ'), ('leviathan', 'NOUN'), (',', 'PUNCT'), ('”', 'PUNCT'), ('central', 'ADJ'), ('bank', 'NOUN'), ('currency', 'NOUN'), ('manipulation', 'NOUN'), (',', 'PUNCT'), ('corporatism', 'NOUN'), ('and', 'CCONJ'), ('other', 'ADJ'), ('exogenous', 'ADJ'), ('threats', 'NOUN'), (',', 'PUNCT'), ('you', 'PRON'), ('have', 'VERB'), ('to', 'PART'), ('remain', 'VERB'), ('nimble', 'ADJ'), ('and', 'CCONJ'), ('flexible', 'ADJ'), ('enough', 'ADV'), ('to', 'PART'), ('be', 'AUX'), ('able', 'ADJ'), ('to', 'PART'), ('move', 'VERB'), ('our', 'PRON'), ('assets', 'NOUN'), ('into', 'ADP'), ('specific', 'ADJ'), ('areas', 'NOUN'), ('of', 'ADP'), ('the', 'DET'), ('equity', 'NOUN'), (',', 'PUNCT'), ('bond', 'NOUN'), ('and', 'CCONJ'), ('commodity', 'NOUN'), ('markets', 'NOUN'), ('that', 'PRON'), (',', 'PUNCT'), ('at', 'ADP'), ('any', 'DET'), ('given', 'VERB'), ('time', 'NOUN'), (',', 'PUNCT'), ('could', 'AUX'), ('be', 'AUX'), ('outperforming', 'VERB'), ('other', 'ADJ'), ('asset', 'NOUN'), ('classes', 'NOUN'), ('\n      ', 'SPACE')]",wealth,NOUN,"[('protection', 'NOUN')]",protection,0.6333582413387396,0.2992696144197787,0.5,0.16666666666666674,0.0018255578093306288,0.07920792079207922
25,The new Kyrgyz non-profit law lacks this state supervision provision.,"The intent of this form of intrusive legislation is to keep an eye on any NGO that could be considered unfavorable to the government.
      ",form,type,"[('The', 'DET'), ('intent', 'NOUN'), ('of', 'ADP'), ('this', 'DET'), ('form', 'NOUN'), ('of', 'ADP'), ('intrusive', 'ADJ'), ('legislation', 'NOUN'), ('is', 'AUX'), ('to', 'PART'), ('keep', 'VERB'), ('an', 'DET'), ('eye', 'NOUN'), ('on', 'ADP'), ('any', 'DET'), ('NGO', 'NOUN'), ('that', 'PRON'), ('could', 'AUX'), ('be', 'AUX'), ('considered', 'VERB'), ('unfavorable', 'ADJ'), ('to', 'ADP'), ('the', 'DET'), ('government', 'NOUN'), ('\n      ', 'SPACE')]",legislation,NOUN,"[('type', 'NOUN')]",type,0.6785238007837195,0.16797124622644488,0.875,0.16666666666666674,0.00010141987829614604,0.0198019801980198
26,"Diplomatically, the Open Door asked the other great powers to maintain free trade in their zones of influence; culturally, the Open Door echoed the famous goals President McKinley set for colonial rule in the Philippines: “To uplift, civilize, and Christianize.”","The Open Door Raj assumed that when the doors were open and restraints removed, China would naturally follow the American path to democracy, prosperity and Christianity.
      ",path,process,"[('The', 'DET'), ('Open', 'PROPN'), ('Door', 'PROPN'), ('Raj', 'PROPN'), ('assumed', 'VERB'), ('that', 'SCONJ'), ('when', 'SCONJ'), ('the', 'DET'), ('doors', 'NOUN'), ('were', 'AUX'), ('open', 'ADJ'), ('and', 'CCONJ'), ('restraints', 'NOUN'), ('removed', 'VERB'), (',', 'PUNCT'), ('China', 'PROPN'), ('would', 'AUX'), ('naturally', 'ADV'), ('follow', 'VERB'), ('the', 'DET'), ('American', 'ADJ'), ('path', 'NOUN'), ('to', 'ADP'), ('democracy', 'NOUN'), (',', 'PUNCT'), ('prosperity', 'NOUN'), ('and', 'CCONJ'), ('Christianity', 'PROPN'), ('\n      ', 'SPACE')]",democracy,NOUN,"[('process', 'NOUN')]",process,0.813338159933244,0.15618580315477704,0.5,0.3333333333333335,0.008384043272481406,0.0
27,[EMPTY],"The NGO experiences establish that there is a strong latent demand for education even among the poorest and a responsive education system can overcome the obstacle of poverty to bring children into schools.
    ",obstacle,limitations,"[('The', 'DET'), ('NGO', 'NOUN'), ('experiences', 'NOUN'), ('establish', 'VERB'), ('that', 'SCONJ'), ('there', 'PRON'), ('is', 'VERB'), ('a', 'DET'), ('strong', 'ADJ'), ('latent', 'ADJ'), ('demand', 'NOUN'), ('for', 'ADP'), ('education', 'NOUN'), ('even', 'ADV'), ('among', 'ADP'), ('the', 'DET'), ('poorest', 'ADJ'), ('and', 'CCONJ'), ('a', 'DET'), ('responsive', 'ADJ'), ('education', 'NOUN'), ('system', 'NOUN'), ('can', 'AUX'), ('overcome', 'VERB'), ('the', 'DET'), ('obstacle', 'NOUN'), ('of', 'ADP'), ('poverty', 'NOUN'), ('to', 'PART'), ('bring', 'VERB'), ('children', 'NOUN'), ('into', 'ADP'), ('schools', 'NOUN'), ('\n    ', 'SPACE')]",poverty,NOUN,"[('limitations', 'NOUN')]",limitations,0.5859360679343854,0.25081129331499935,0.75,0.16666666666666674,0.0001352265043948614,0.0495049504950495
28,[EMPTY],"This guy is nothing more than a skidmark on the underwear of government, and when we get done you'll think so, too.
    ",underwear,reputation,"[('This', 'DET'), ('guy', 'NOUN'), ('is', 'AUX'), ('nothing', 'PRON'), ('more', 'ADJ'), ('than', 'ADP'), ('a', 'DET'), ('skidmark', 'NOUN'), ('on', 'ADP'), ('the', 'DET'), ('underwear', 'NOUN'), ('of', 'ADP'), ('government', 'NOUN'), (',', 'PUNCT'), ('and', 'CCONJ'), ('when', 'SCONJ'), ('we', 'PRON'), ('get', 'AUX'), ('done', 'VERB'), ('you', 'PRON'), (""'ll"", 'AUX'), ('think', 'VERB'), ('so', 'ADV'), (',', 'PUNCT'), ('too', 'ADV'), ('\n    ', 'SPACE')]",government,NOUN,"[('reputation', 'NOUN')]",reputation,0.48848306566569755,0.4213701434665248,0.625,0.16666666666666674,0.00016903313049357674,0.2376237623762376
29,[EMPTY],"In the best of the prophetic tradition they will stand in the gateway of government and in the portals of business, calling people to justice for the poor, for the broken and for the excluded.
    ",gateway,entrance,"[('In', 'ADP'), ('the', 'DET'), ('best', 'ADJ'), ('of', 'ADP'), ('the', 'DET'), ('prophetic', 'ADJ'), ('tradition', 'NOUN'), ('they', 'PRON'), ('will', 'AUX'), ('stand', 'VERB'), ('in', 'ADP'), ('the', 'DET'), ('gateway', 'NOUN'), ('of', 'ADP'), ('government', 'NOUN'), ('and', 'CCONJ'), ('in', 'ADP'), ('the', 'DET'), ('portals', 'NOUN'), ('of', 'ADP'), ('business', 'NOUN'), (',', 'PUNCT'), ('calling', 'VERB'), ('people', 'NOUN'), ('to', 'ADP'), ('justice', 'NOUN'), ('for', 'ADP'), ('the', 'DET'), ('poor', 'ADJ'), (',', 'PUNCT'), ('for', 'ADP'), ('the', 'DET'), ('broken', 'ADJ'), ('and', 'CCONJ'), ('for', 'ADP'), ('the', 'DET'), ('excluded', 'VERB'), ('\n    ', 'SPACE')]",government,NOUN,"[('entrance', 'NOUN')]",entrance,0.6126061945920491,0.4213701434665248,0.625,0.16666666666666674,0.0005409060175794456,0.2376237623762376
30,[EMPTY],"Now the instruments of navigation of democracy are threefold, for democracy rests upon three simple facts : what a man thinks of himself, what a man thinks of others, and what a man thinks of God.
      ",navigation,guidance,"[('Now', 'INTJ'), ('the', 'DET'), ('instruments', 'NOUN'), ('of', 'ADP'), ('navigation', 'NOUN'), ('of', 'ADP'), ('democracy', 'NOUN'), ('are', 'AUX'), ('threefold', 'ADJ'), (',', 'PUNCT'), ('for', 'SCONJ'), ('democracy', 'NOUN'), ('rests', 'VERB'), ('upon', 'SCONJ'), ('three', 'NUM'), ('simple', 'ADJ'), ('facts', 'NOUN'), (':', 'PUNCT'), ('what', 'PRON'), ('a', 'DET'), ('man', 'NOUN'), ('thinks', 'VERB'), ('of', 'ADP'), ('himself', 'PRON'), (',', 'PUNCT'), ('what', 'PRON'), ('a', 'DET'), ('man', 'NOUN'), ('thinks', 'VERB'), ('of', 'ADP'), ('others', 'NOUN'), (',', 'PUNCT'), ('and', 'CCONJ'), ('what', 'PRON'), ('a', 'DET'), ('man', 'NOUN'), ('thinks', 'VERB'), ('of', 'ADP'), ('God', 'PROPN'), ('\n      ', 'SPACE')]",democracy,NOUN,"[('guidance', 'NOUN')]",guidance,0.14930748563239638,0.15618580315477704,0.25,0.3333333333333335,0.00020283975659229206,0.0
31,"Frankly, I am concerned that, following Romania’s invitation to join NATO, the reform momentum in Bucharest may have dissipated.","Mr. Speaker, I believe that there is no greater barometer of democracy than free speech and freedom of the press.
      ",barometer,indicator,"[('Mr.', 'PROPN'), ('Speaker', 'PROPN'), (',', 'PUNCT'), ('I', 'PRON'), ('believe', 'VERB'), ('that', 'SCONJ'), ('there', 'PRON'), ('is', 'VERB'), ('no', 'DET'), ('greater', 'ADJ'), ('barometer', 'NOUN'), ('of', 'ADP'), ('democracy', 'NOUN'), ('than', 'ADP'), ('free', 'ADJ'), ('speech', 'NOUN'), ('and', 'CCONJ'), ('freedom', 'NOUN'), ('of', 'ADP'), ('the', 'DET'), ('press', 'NOUN'), ('\n      ', 'SPACE')]",democracy,NOUN,"[('indicator', 'NOUN')]",indicator,0.43018201591562594,0.15618580315477704,0.5,0.3333333333333335,0.00030425963488843813,0.0
32,[EMPTY],"So what do we need to know to break the chains of poverty in our lives?
    ",chains,"restraints, limitations","[('So', 'ADV'), ('what', 'PRON'), ('do', 'AUX'), ('we', 'PRON'), ('need', 'VERB'), ('to', 'PART'), ('know', 'VERB'), ('to', 'PART'), ('break', 'VERB'), ('the', 'DET'), ('chains', 'NOUN'), ('of', 'ADP'), ('poverty', 'NOUN'), ('in', 'ADP'), ('our', 'PRON'), ('lives', 'NOUN'), ('?', 'PUNCT'), ('\n    ', 'SPACE')]",poverty,NOUN,"[('restraints', 'NOUN'), (',', 'PUNCT'), ('limitations', 'NOUN')]",restraints,0.6433349254061249,0.25081129331499935,0.625,0.16666666666666674,0.0007099391480730224,0.0495049504950495
33,|,"0comments BURLINGTON — Selling a project that relies entirely on sales tax to the largest tax generator in the county was a tough sell Thursday night.
      ",generator,source,"[('0', 'NUM'), ('\xa0', 'SPACE'), ('comments', 'NOUN'), ('BURLINGTON', 'PROPN'), ('—', 'PUNCT'), ('Selling', 'VERB'), ('a', 'DET'), ('project', 'NOUN'), ('that', 'PRON'), ('relies', 'VERB'), ('entirely', 'ADV'), ('on', 'ADP'), ('sales', 'NOUN'), ('tax', 'NOUN'), ('to', 'ADP'), ('the', 'DET'), ('largest', 'ADJ'), ('tax', 'NOUN'), ('generator', 'NOUN'), ('in', 'ADP'), ('the', 'DET'), ('county', 'NOUN'), ('was', 'AUX'), ('a', 'DET'), ('tough', 'ADJ'), ('sell', 'NOUN'), ('Thursday', 'PROPN'), ('night', 'NOUN'), ('\n      ', 'SPACE')]",tax,NOUN,"[('source', 'NOUN')]",source,0.3223587758234677,0.6137579356910883,0.375,0.3333333333333335,0.00033806626098715353,0.4455445544554455
34,"Jeremy Bentham, founder of Utilitarianism argued that democratic government rests on the idea of: ""the greatest good for the greatest number,"" rather than other popular ideas such as upholding social order or making the state strong.","There are many visions of democracy, and in America we are fortunate to have The Bill of rights together with The Constitution and the Declaration of Independence to create a strong impression of the voice of Democracy.
      ",voice,example,"[('There', 'PRON'), ('are', 'VERB'), ('many', 'ADJ'), ('visions', 'NOUN'), ('of', 'ADP'), ('democracy', 'NOUN'), (',', 'PUNCT'), ('and', 'CCONJ'), ('in', 'ADP'), ('America', 'PROPN'), ('we', 'PRON'), ('are', 'AUX'), ('fortunate', 'ADJ'), ('to', 'PART'), ('have', 'VERB'), ('The', 'DET'), ('Bill', 'PROPN'), ('of', 'ADP'), ('rights', 'NOUN'), ('together', 'ADV'), ('with', 'ADP'), ('The', 'DET'), ('Constitution', 'PROPN'), ('and', 'CCONJ'), ('the', 'DET'), ('Declaration', 'PROPN'), ('of', 'ADP'), ('Independence', 'PROPN'), ('to', 'PART'), ('create', 'VERB'), ('a', 'DET'), ('strong', 'ADJ'), ('impression', 'NOUN'), ('of', 'ADP'), ('the', 'DET'), ('voice', 'NOUN'), ('of', 'ADP'), ('Democracy', 'PROPN'), ('\n      ', 'SPACE')]",democracy,NOUN,"[('example', 'NOUN')]",example,0.3327290136469384,0.15618580315477704,0.375,0.3333333333333335,0.0003718728870858688,0.0
35,[EMPTY],"The Senate is poison.
    ",poison,detrimental,"[('The', 'DET'), ('Senate', 'PROPN'), ('is', 'AUX'), ('poison', 'NOUN'), ('\n    ', 'SPACE')]",senate,NOUN,"[('detrimental', 'ADJ')]",detriment,0.3575476512010623,0.23902585024333156,0.625,0.3333333333333335,3.380662609871535e-05,0.009900990099009903
36,|,"December 10, 1996 The Teamsters union, which has filed a petition to represent Anne Arundel police officers and deputy sheriffs, is stuck in a bureaucratic turnstile that may ruin its chance of becoming the county's largest law enforcement bargaining unit.Since October, when more than 400 county police officers filed petition cards calling for a union vote, the Teamsters have been unable to arrange for elections.
      ",turnstile,delay,"[('December', 'PROPN'), ('10', 'NUM'), (',', 'PUNCT'), ('1996', 'NUM'), ('The', 'DET'), ('Teamsters', 'PROPN'), ('union', 'NOUN'), (',', 'PUNCT'), ('which', 'PRON'), ('has', 'AUX'), ('filed', 'VERB'), ('a', 'DET'), ('petition', 'NOUN'), ('to', 'PART'), ('represent', 'VERB'), ('Anne', 'PROPN'), ('Arundel', 'PROPN'), ('police', 'NOUN'), ('officers', 'NOUN'), ('and', 'CCONJ'), ('deputy', 'NOUN'), ('sheriffs', 'NOUN'), (',', 'PUNCT'), ('is', 'AUX'), ('stuck', 'VERB'), ('in', 'ADP'), ('a', 'DET'), ('bureaucratic', 'ADJ'), ('turnstile', 'NOUN'), ('that', 'PRON'), ('may', 'AUX'), ('ruin', 'VERB'), ('its', 'PRON'), ('chance', 'NOUN'), ('of', 'ADP'), ('becoming', 'VERB'), ('the', 'DET'), ('county', 'NOUN'), (""'s"", 'PART'), ('largest', 'ADJ'), ('law', 'NOUN'), ('enforcement', 'NOUN'), ('bargaining', 'NOUN'), ('unit', 'NOUN'), ('Since', 'SCONJ'), ('October', 'PROPN'), (',', 'PUNCT'), ('when', 'SCONJ'), ('more', 'ADJ'), ('than', 'ADP'), ('400', 'NUM'), ('county', 'NOUN'), ('police', 'NOUN'), ('officers', 'NOUN'), ('filed', 'VERB'), ('petition', 'NOUN'), ('cards', 'NOUN'), ('calling', 'VERB'), ('for', 'ADP'), ('a', 'DET'), ('union', 'NOUN'), ('vote', 'NOUN'), (',', 'PUNCT'), ('the', 'DET'), ('Teamsters', 'PROPN'), ('have', 'AUX'), ('been', 'AUX'), ('unable', 'ADJ'), ('to', 'PART'), ('arrange', 'VERB'), ('for', 'ADP'), ('elections', 'NOUN'), ('\n      ', 'SPACE')]",bureaucracies,NOUN,"[('delay', 'NOUN')]",delay,0.2017935991823031,0.23902585024333156,0.375,0.3333333333333335,0.00010141987829614604,0.009900990099009903
38,"Stabilization of its monopoly role in the power-brokerage marketplace. The rest of society, with few and insignificant exceptions, complies with the demands of government, even to the extent of mirroring one of its worst features, the use of hierarchy as a mechanism for power-brokerage, within the structures of virtually all our institutions, both public and private.","Thus it is that humanity today labors under the burden of a vast parasite, which, left unchecked, will do what all parasites do: it will destroy its host, even though its own survival depends upon the health of its host.  Today the parasite of government has the power to turn our entire planet into a radioactive cinder, unfit to sustain any kind of life as we know it.  As things stand now, it is likely to do this. But maybe it’s not too late. Maybe, by using HoloMatic institutions comprised of ethical Octologues, we can pull ourselves back from the brink of disaster and transform human society into a sustainable thriving whole.
      ",parasite,detriment,"[('Thus', 'ADV'), ('it', 'PRON'), ('is', 'AUX'), ('that', 'PRON'), ('humanity', 'NOUN'), ('today', 'NOUN'), ('labors', 'NOUN'), ('under', 'ADP'), ('the', 'DET'), ('burden', 'NOUN'), ('of', 'ADP'), ('a', 'DET'), ('vast', 'ADJ'), ('parasite', 'NOUN'), (',', 'PUNCT'), ('which', 'PRON'), (',', 'PUNCT'), ('left', 'VERB'), ('unchecked', 'ADJ'), (',', 'PUNCT'), ('will', 'AUX'), ('do', 'VERB'), ('what', 'PRON'), ('all', 'DET'), ('parasites', 'NOUN'), ('do', 'VERB'), (':', 'PUNCT'), ('it', 'PRON'), ('will', 'AUX'), ('destroy', 'VERB'), ('its', 'PRON'), ('host', 'NOUN'), (',', 'PUNCT'), ('even', 'ADV'), ('though', 'SCONJ'), ('its', 'PRON'), ('own', 'ADJ'), ('survival', 'NOUN'), ('depends', 'VERB'), ('upon', 'SCONJ'), ('the', 'DET'), ('health', 'NOUN'), ('of', 'ADP'), ('its', 'PRON'), ('host', 'NOUN'), ('\xa0 ', 'SPACE'), ('Today', 'NOUN'), ('the', 'DET'), ('parasite', 'NOUN'), ('of', 'ADP'), ('government', 'NOUN'), ('has', 'VERB'), ('the', 'DET'), ('power', 'NOUN'), ('to', 'PART'), ('turn', 'VERB'), ('our', 'PRON'), ('entire', 'ADJ'), ('planet', 'NOUN'), ('into', 'ADP'), ('a', 'DET'), ('radioactive', 'ADJ'), ('cinder', 'NOUN'), (',', 'PUNCT'), ('unfit', 'ADJ'), ('to', 'PART'), ('sustain', 'VERB'), ('any', 'DET'), ('kind', 'NOUN'), ('of', 'ADP'), ('life', 'NOUN'), ('as', 'SCONJ'), ('we', 'PRON'), ('know', 'VERB'), ('it', 'PRON'), ('\xa0 ', 'SPACE'), ('As', 'SCONJ'), ('things', 'NOUN'), ('stand', 'VERB'), ('now', 'ADV'), (',', 'PUNCT'), ('it', 'PRON'), ('is', 'AUX'), ('likely', 'ADJ'), ('to', 'PART'), ('do', 'VERB'), ('this', 'PRON'), ('But', 'CCONJ'), ('maybe', 'ADV'), ('it', 'PRON'), ('’s', 'VERB'), ('not', 'PART'), ('too', 'ADV'), ('late', 'ADJ'), ('Maybe', 'ADV'), (',', 'PUNCT'), ('by', 'ADP'), ('using', 'VERB'), ('HoloMatic', 'PROPN'), ('institutions', 'NOUN'), ('comprised', 'VERB'), ('of', 'ADP'), ('ethical', 'ADJ'), ('Octologues', 'PROPN'), (',', 'PUNCT'), ('we', 'PRON'), ('can', 'AUX'), ('pull', 'VERB'), ('ourselves', 'PRON'), ('back', 'ADV'), ('from', 'ADP'), ('the', 'DET'), ('brink', 'NOUN'), ('of', 'ADP'), ('disaster', 'NOUN'), ('and', 'CCONJ'), ('transform', 'VERB'), ('human', 'ADJ'), ('society', 'NOUN'), ('into', 'ADP'), ('a', 'DET'), ('sustainable', 'ADJ'), ('thriving', 'VERB'), ('whole', 'NOUN'), ('\n      ', 'SPACE')]",government,NOUN,"[('detriment', 'NOUN')]",detriment,0.3575476512010623,0.4213701434665248,0.625,0.16666666666666674,3.380662609871535e-05,0.2376237623762376
40,"Transportation and exchange are properly included in production, being a part of the process in which natural objects are by the exertion of human labor better fitted to satisfy the desires of man.","08 Nor yet again is there any logical reason in the division of the field of the science of political economy for following that department which treats of the distribution of wealth with other departments treating of the consumption of wealth or of taxation, as is done by some of the minor and more recent writers.
      ",consumption,use,"[('08', 'NUM'), ('Nor', 'CCONJ'), ('yet', 'ADV'), ('again', 'ADV'), ('is', 'AUX'), ('there', 'PRON'), ('any', 'DET'), ('logical', 'ADJ'), ('reason', 'NOUN'), ('in', 'ADP'), ('the', 'DET'), ('division', 'NOUN'), ('of', 'ADP'), ('the', 'DET'), ('field', 'NOUN'), ('of', 'ADP'), ('the', 'DET'), ('science', 'NOUN'), ('of', 'ADP'), ('political', 'ADJ'), ('economy', 'NOUN'), ('for', 'ADP'), ('following', 'VERB'), ('that', 'DET'), ('department', 'NOUN'), ('which', 'PRON'), ('treats', 'VERB'), ('of', 'ADP'), ('the', 'DET'), ('distribution', 'NOUN'), ('of', 'ADP'), ('wealth', 'NOUN'), ('with', 'ADP'), ('other', 'ADJ'), ('departments', 'NOUN'), ('treating', 'VERB'), ('of', 'ADP'), ('the', 'DET'), ('consumption', 'NOUN'), ('of', 'ADP'), ('wealth', 'NOUN'), ('or', 'CCONJ'), ('of', 'ADP'), ('taxation', 'NOUN'), (',', 'PUNCT'), ('as', 'SCONJ'), ('is', 'AUX'), ('done', 'VERB'), ('by', 'ADP'), ('some', 'PRON'), ('of', 'ADP'), ('the', 'DET'), ('minor', 'ADJ'), ('and', 'CCONJ'), ('more', 'ADV'), ('recent', 'ADJ'), ('writers', 'NOUN'), ('\n      ', 'SPACE')]",wealth,NOUN,"[('use', 'NOUN')]",use,0.5983470420240925,0.2992696144197787,0.5,0.16666666666666674,0.0013522650439486137,0.07920792079207922
